PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_side,Sex,TotalServices,MinServices,MeanServices,MaxServices
6547_01,3,0,3,21.0,0,861.0,0.0,310.0,0.0,0.0,0,6,1358,1,0,1171.0,0.0,292.75,861.0
6548_01,2,0,1,38.0,0,395.0,1035.0,0.0,0.0,4.0,1,7,1065,2,0,1430.0,0.0,357.5,1035.0
6549_01,3,0,1,31.0,0,1979.0,0.0,2.0,112.0,0.0,0,6,1251,2,1,2093.0,0.0,523.25,1979.0
6549_02,3,0,1,61.0,0,1143.0,0.0,580.0,0.0,0.0,0,4,198,2,1,1723.0,0.0,430.75,1143.0
6552_01,2,0,1,20.0,0,0.0,564.0,25.0,158.0,62.0,0,7,1061,1,1,747.0,0.0,186.75,564.0
6553_01,2,0,2,39.0,0,0.0,0.0,0.0,0.0,744.0,0,6,1360,1,0,0.0,0.0,0.0,0.0
6556_01,3,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1362,1,1,0.0,0.0,0.0,0.0
6556_02,3,1,3,68.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1362,1,1,0.0,0.0,0.0,0.0
6557_01,1,0,3,38.0,0,0.0,201.0,0.0,1308.0,4085.0,0,5,417,1,1,1509.0,0.0,377.25,1308.0
6558_01,2,0,1,31.0,0,3.0,0.0,0.0,747.0,43.0,1,6,1363,1,0,750.0,0.0,187.5,747.0
6560_01,2,0,1,41.0,0,699.0,0.0,0.0,2.0,31.0,1,6,1253,2,0,701.0,0.0,175.25,699.0
6561_01,1,0,1,29.0,0,19.0,4900.0,6.0,6324.0,2056.0,0,2,253,2,0,11249.0,6.0,2812.25,6324.0
6561_02,2,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,253,2,1,0.0,0.0,0.0,0.0
6562_01,2,0,1,27.0,0,0.0,0.0,23.0,30.0,815.0,0,6,1364,1,0,53.0,0.0,13.25,30.0
6563_01,2,0,1,21.0,0,0.0,0.0,845.0,4.0,470.0,1,6,1254,2,0,849.0,0.0,212.25,845.0
6563_02,2,0,1,30.0,0,0.0,123.0,0.0,1.0,784.0,0,7,1067,2,0,124.0,0.0,31.0,123.0
6565_01,3,0,1,40.0,0,2081.0,1.0,0.0,0.0,25.0,0,5,437,2,1,2082.0,0.0,520.5,2081.0
6565_02,3,0,1,59.0,0,126.0,0.0,127.0,11.0,1393.0,0,6,1255,2,1,264.0,0.0,66.0,127.0
6567_01,2,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1063,1,0,0.0,0.0,0.0,0.0
6567_02,2,0,1,41.0,0,18.0,458.08,35.0,0.0,845.0,0,6,1365,1,1,511.08,0.0,127.77,458.08
6568_01,2,0,3,36.0,0,695.0,458.08,0.0,0.0,0.0,0,6,1366,1,0,1153.08,0.0,288.27,695.0
6569_01,2,1,3,58.0,0,0.0,458.08,0.0,0.0,0.0,1,7,1064,1,1,458.08,0.0,114.52,458.08
6570_01,2,0,1,27.0,0,0.0,0.0,0.0,908.0,0.0,0,7,1068,2,1,908.0,0.0,227.0,908.0
6572_01,2,0,1,24.0,0,0.0,4.0,336.0,304.0,0.0,0,6,1256,2,0,644.0,0.0,161.0,336.0
6573_01,2,0,1,50.0,0,0.0,896.0,1.0,0.0,5.0,1,6,1257,2,0,897.0,0.0,224.25,896.0
6574_01,1,0,1,22.0,0,0.0,335.0,0.0,818.0,3014.0,0,1,65,1,0,1153.0,0.0,288.25,818.0
6578_01,3,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,5,438,2,1,0.0,0.0,0.0,0.0
6578_02,3,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1259,2,1,0.0,0.0,0.0,0.0
6580_01,2,0,1,56.0,0,0.0,605.0,0.0,179.0,0.0,0,7,1066,1,1,784.0,0.0,196.0,605.0
6582_01,1,0,3,25.0,0,0.0,1538.0,97.0,530.0,35.0,0,1,66,1,1,2165.0,0.0,541.25,1538.0
6583_01,1,0,1,13.0,0,0.0,100.0,12253.0,6.0,80.0,1,2,254,2,0,12359.0,0.0,3089.75,12253.0
6583_02,1,0,3,53.0,0,0.0,2606.0,0.0,1170.0,0.0,1,2,254,2,1,3776.0,0.0,944.0,2606.0
6585_01,2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1071,2,0,0.0,0.0,0.0,0.0
6585_02,2,0,1,18.0,0,289.0,1809.0,3.0,2.0,2.0,1,6,1260,2,0,2103.0,2.0,525.75,1809.0
6588_01,2,0,1,38.0,0,115.0,125.0,0.0,202.0,0.0,1,7,1073,2,0,442.0,0.0,110.5,202.0
6588_02,2,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1073,2,1,0.0,0.0,0.0,0.0
6590_01,1,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,2,217,1,1,0.0,0.0,0.0,0.0
6590_02,1,0,1,56.0,0,0.0,13561.0,0.0,2.0,4088.0,1,2,217,1,1,13563.0,0.0,3390.75,13561.0
6591_01,2,0,1,47.0,0,285.0,600.0,3.0,0.0,640.0,0,6,1261,2,1,888.0,0.0,222.0,600.0
6592_01,3,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1262,2,0,0.0,0.0,0.0,0.0
6593_01,2,0,2,28.82,0,0.0,67.0,661.0,0.0,0.0,1,6,1370,1,0,728.0,0.0,182.0,661.0
6593_02,2,0,1,26.0,0,0.0,666.0,0.0,0.0,58.0,0,6,1370,1,1,666.0,0.0,166.5,666.0
6594_01,2,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1067,1,1,0.0,0.0,0.0,0.0
6595_01,2,0,1,35.0,0,102.0,780.0,6.0,0.0,0.0,1,7,1074,2,1,888.0,0.0,222.0,780.0
6598_01,3,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1263,2,1,0.0,0.0,0.0,0.0
6599_01,1,1,1,49.0,0,0.0,458.08,0.0,0.0,0.0,1,3,245,2,1,458.08,0.0,114.52,458.08
6601_01,2,0,1,24.0,0,2.0,0.0,0.0,52.0,638.0,0,6,1372,1,0,54.0,0.0,13.5,52.0
6602_01,2,0,1,62.0,0,94.0,267.0,2341.0,94.0,0.0,1,6,1265,2,1,2796.0,94.0,699.0,2341.0
6603_01,3,0,1,25.0,0,68.0,0.0,3700.0,0.0,0.0,1,4,208,1,1,3768.0,0.0,942.0,3700.0
6604_01,1,1,3,42.0,0,0.0,0.0,0.0,0.0,0.0,1,3,205,1,1,0.0,0.0,0.0,0.0
6606_01,2,0,2,25.0,0,166.0,0.0,520.0,0.0,0.0,0,6,1266,2,0,686.0,0.0,171.5,520.0
6608_01,2,0,1,21.0,0,588.0,0.0,17.0,0.0,1548.0,0,6,1374,1,0,605.0,0.0,151.25,588.0
6609_01,3,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,5,420,1,-1,0.0,0.0,0.0,0.0
6611_01,2,0,3,41.0,0,635.0,0.0,7.0,0.0,0.0,1,5,421,1,1,642.0,0.0,160.5,635.0
6611_02,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1069,1,0,0.0,0.0,0.0,0.0
6611_03,2,0,2,20.0,0,0.0,90.0,561.0,2.0,0.0,1,6,1375,1,0,653.0,0.0,163.25,561.0
6613_01,2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1078,2,1,0.0,0.0,0.0,0.0
6614_01,3,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1268,2,0,0.0,0.0,0.0,0.0
6616_01,2,0,1,20.0,0,2532.0,1.0,0.0,59.0,10.0,1,6,1377,1,0,2592.0,0.0,648.0,2532.0
6618_01,1,0,1,35.0,0,345.0,4514.0,0.0,0.0,421.0,1,3,246,2,0,4859.0,0.0,1214.75,4514.0
6620_01,2,0,2,22.0,0,0.0,115.0,273.0,311.14,218.0,1,7,1079,2,0,699.14,0.0,174.785,311.14
6621_01,2,0,3,43.0,0,0.0,0.0,642.0,0.0,8.0,1,6,1378,1,0,642.0,0.0,160.5,642.0
6622_01,2,0,3,54.0,0,752.0,0.0,44.0,14.0,0.0,0,7,1070,1,0,810.0,0.0,202.5,752.0
6622_02,2,1,1,15.0,0,0.0,0.0,0.0,0.0,304.86,1,7,1070,1,0,0.0,0.0,0.0,0.0
6623_01,2,1,3,38.0,0,224.69,0.0,0.0,0.0,0.0,1,2,218,1,1,224.69,0.0,56.1725,224.69
6624_01,2,0,1,44.0,0,1175.0,0.0,13.0,642.0,498.0,0,7,1071,1,1,1830.0,0.0,457.5,1175.0
6625_01,2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1072,1,0,0.0,0.0,0.0,0.0
6625_02,2,0,3,15.0,0,3.0,854.0,23.0,0.0,0.0,0,6,1379,1,1,880.0,0.0,220.0,854.0
6626_01,2,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1073,1,1,0.0,0.0,0.0,0.0
6628_01,2,0,1,29.0,0,0.0,0.0,272.0,394.0,50.0,0,6,1381,1,-1,666.0,0.0,166.5,394.0
6630_01,2,0,1,19.0,0,0.0,1044.0,0.0,2.0,4.0,1,6,1270,2,1,1046.0,0.0,261.5,1044.0
6631_01,1,0,1,27.0,0,0.0,1891.0,0.0,2167.0,0.0,0,3,208,1,1,4058.0,0.0,1014.5,2167.0
6633_01,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,255,2,0,0.0,0.0,0.0,0.0
6634_01,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,219,1,1,0.0,0.0,0.0,0.0
6634_02,2,1,1,64.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,1,0.0,0.0,0.0,0.0
6635_01,1,0,1,17.0,0,0.0,1339.0,26.0,244.0,15.0,0,3,209,1,0,1609.0,0.0,402.25,1339.0
6635_02,1,0,3,45.0,0,0.0,313.0,1791.0,414.0,1675.0,0,3,209,1,1,2518.0,0.0,629.5,1791.0
6637_01,3,0,1,27.0,0,1228.0,0.0,0.0,0.0,0.0,0,6,1271,2,1,1228.0,0.0,307.0,1228.0
6638_01,2,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1074,1,1,0.0,0.0,0.0,0.0
6639_01,2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1075,1,0,0.0,0.0,0.0,0.0
6641_01,1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,3,247,2,1,0.0,0.0,0.0,0.0
6641_02,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1,3,247,2,1,0.0,0.0,0.0,0.0
6642_01,2,1,1,59.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1081,2,0,0.0,0.0,0.0,0.0
6643_01,2,0,1,20.0,0,0.0,6.0,24.0,0.0,672.0,0,6,1272,2,1,30.0,0.0,7.5,24.0
6645_01,2,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1083,2,0,0.0,0.0,0.0,0.0
6646_01,2,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1084,2,1,0.0,0.0,0.0,0.0
6647_01,2,0,2,29.0,0,2.0,3.0,1501.0,26.0,0.0,1,6,1273,2,0,1532.0,2.0,383.0,1501.0
6649_01,2,0,1,16.0,0,224.69,0.0,265.0,0.0,0.0,0,6,1274,2,1,489.69,0.0,122.4225,265.0
6650_01,2,0,1,48.0,0,12.0,0.0,0.0,0.0,796.0,0,7,1077,1,1,12.0,0.0,3.0,12.0
6652_01,2,0,2,39.0,0,0.0,69.0,29.0,424.0,18.0,0,6,427,2,0,522.0,0.0,130.5,424.0
6654_01,2,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1086,2,0,0.0,0.0,0.0,0.0
6654_02,2,1,3,12.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1086,2,-1,0.0,0.0,0.0,0.0
6654_03,2,1,1,24.0,0,0.0,0.0,174.73,0.0,0.0,1,7,1086,2,0,174.73,0.0,43.6825,174.73
6655_01,3,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,5,422,1,1,0.0,0.0,0.0,0.0
6656_01,1,1,1,34.0,0,0.0,0.0,0.0,0.0,304.86,1,2,221,1,1,0.0,0.0,0.0,0.0
6659_01,3,0,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1383,1,1,0.0,0.0,0.0,0.0
6660_01,2,0,1,47.0,0,590.0,0.0,47.0,3.0,53.0,0,6,1384,1,0,640.0,0.0,160.0,590.0
6662_01,2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1087,2,0,0.0,0.0,0.0,0.0
6662_02,2,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1087,2,0,0.0,0.0,0.0,0.0
6662_03,2,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1087,2,0,0.0,0.0,0.0,0.0
6663_01,2,0,1,20.0,0,402.0,25.0,9.0,373.0,0.0,0,7,1079,1,0,809.0,9.0,202.25,402.0
6663_02,2,0,1,35.0,0,90.0,0.0,655.0,43.0,16.0,0,6,1385,1,0,788.0,0.0,197.0,655.0
6664_01,2,0,1,18.0,0,0.0,0.0,827.0,0.0,0.0,1,7,1088,2,0,827.0,0.0,206.75,827.0
6665_01,1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,222,1,1,0.0,0.0,0.0,0.0
6665_02,1,0,1,18.0,0,4.0,1337.0,0.0,0.0,182.0,0,2,222,1,1,1341.0,0.0,335.25,1337.0
6665_03,1,0,1,53.0,0,0.0,0.0,0.0,0.0,0.0,1,2,222,1,0,0.0,0.0,0.0,0.0
6665_04,1,0,3,35.0,0,0.0,2504.0,0.0,0.0,5496.0,0,2,222,1,0,2504.0,0.0,626.0,2504.0
6667_01,1,1,1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,3,248,2,0,0.0,0.0,0.0,0.0
6668_01,2,0,1,68.0,0,0.0,0.0,649.0,0.0,239.0,1,7,1089,2,-1,649.0,0.0,162.25,649.0
6668_02,2,0,1,27.0,0,17.0,65.0,74.0,1548.0,18.0,0,7,1089,2,0,1704.0,17.0,426.0,1548.0
6669_01,2,0,3,28.0,0,32.0,0.0,304.0,291.0,2.0,1,5,423,1,1,627.0,0.0,156.75,304.0
6670_01,2,0,1,37.0,0,864.0,35.0,0.0,0.0,0.0,0,6,1278,2,0,899.0,0.0,224.75,864.0
6671_01,3,1,1,35.0,0,0.0,0.0,174.73,0.0,0.0,1,6,1279,2,1,174.73,0.0,43.6825,174.73
6671_02,3,0,1,31.0,0,1002.0,0.0,174.73,0.0,0.0,1,6,1279,2,1,1176.73,0.0,294.1825,1002.0
6671_03,3,0,3,14.0,0,1880.0,0.0,15.0,0.0,0.0,0,5,440,2,1,1895.0,0.0,473.75,1880.0
6672_01,3,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1387,1,0,0.0,0.0,0.0,0.0
6672_02,3,0,3,4.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1387,1,0,0.0,0.0,0.0,0.0
6672_03,3,0,2,30.0,0,77.0,71.0,1147.0,0.0,0.0,0,5,424,1,0,1295.0,0.0,323.75,1147.0
6672_04,3,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1387,1,0,0.0,0.0,0.0,0.0
6673_01,2,0,1,45.0,0,1595.0,0.0,0.0,0.0,13.0,0,5,425,1,1,1595.0,0.0,398.75,1595.0
6674_01,1,0,1,29.0,0,0.0,841.0,0.0,1733.0,11.0,0,5,426,1,0,2574.0,0.0,643.5,1733.0
6674_02,1,1,1,32.0,0,224.69,0.0,0.0,0.0,0.0,1,5,426,1,0,224.69,0.0,56.1725,224.69
6674_03,1,0,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1,5,426,1,0,0.0,0.0,0.0,0.0
6674_04,1,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,5,426,1,1,0.0,0.0,0.0,0.0
6674_05,1,0,1,25.0,0,0.0,4.0,0.0,1525.0,475.0,0,5,426,1,0,1529.0,0.0,382.25,1525.0
6675_01,2,0,1,60.0,0,707.0,24.0,0.0,0.0,170.0,0,6,1388,1,1,731.0,0.0,182.75,707.0
6675_02,2,0,2,24.0,0,61.0,0.0,0.0,0.0,1495.0,0,5,427,1,-1,61.0,0.0,15.25,61.0
6676_01,1,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,4,200,2,1,0.0,0.0,0.0,0.0
6680_01,2,0,1,36.0,0,224.69,361.0,512.0,34.0,0.0,1,7,1082,1,0,1131.69,34.0,282.9225,512.0
6681_01,2,0,3,22.0,0,0.0,833.0,381.0,0.0,12.0,1,6,1280,2,1,1214.0,0.0,303.5,833.0
6683_01,2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1083,1,1,0.0,0.0,0.0,0.0
6684_01,1,0,1,57.0,0,0.0,218.0,0.0,8522.0,0.0,0,3,210,1,1,8740.0,0.0,2185.0,8522.0
6684_02,1,0,1,30.0,0,0.0,458.08,335.0,143.0,764.0,1,3,210,1,0,936.0799999999999,0.0,234.01999999999998,458.08
6684_03,1,0,1,46.0,0,0.0,370.0,0.0,2395.0,1638.0,0,3,210,1,1,2765.0,0.0,691.25,2395.0
6691_01,2,0,1,28.0,0,62.0,202.0,542.0,0.0,304.86,1,6,1390,1,1,806.0,0.0,201.5,542.0
6692_01,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,256,2,1,0.0,0.0,0.0,0.0
6693_01,2,0,1,55.0,0,0.0,0.0,719.0,274.0,0.0,0,5,428,1,0,993.0,0.0,248.25,719.0
6694_01,2,1,1,66.0,0,0.0,0.0,174.73,0.0,0.0,1,7,1084,1,1,174.73,0.0,43.6825,174.73
6697_01,2,0,1,20.0,0,0.0,1.0,34.0,0.0,774.0,0,7,1085,1,0,35.0,0.0,8.75,34.0
6698_01,2,0,2,31.0,0,239.0,321.0,0.0,0.0,124.0,0,6,1393,1,1,560.0,0.0,140.0,321.0
6699_01,3,0,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,5,429,1,1,0.0,0.0,0.0,0.0
6702_01,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1087,1,1,0.0,0.0,0.0,0.0
6706_01,1,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,224,1,1,0.0,0.0,0.0,0.0
6706_02,1,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,224,1,1,0.0,0.0,0.0,0.0
6707_01,2,1,1,46.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1091,2,1,0.0,0.0,0.0,0.0
6708_01,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,67,1,0,0.0,0.0,0.0,0.0
6708_02,1,0,1,2.0,0,0.0,0.0,0.0,0.0,304.86,1,1,67,1,-1,0.0,0.0,0.0,0.0
6708_03,1,0,1,36.0,0,994.0,526.0,0.0,7.0,1279.0,0,1,67,1,1,1527.0,0.0,381.75,994.0
6708_04,1,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,67,1,1,0.0,0.0,0.0,0.0
6708_05,1,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,67,1,1,0.0,0.0,0.0,0.0
6708_06,1,1,3,41.0,1,0.0,0.0,0.0,0.0,304.86,1,1,67,1,1,0.0,0.0,0.0,0.0
6709_01,2,1,1,22.0,0,0.0,0.0,0.0,0.0,304.86,1,7,1092,2,0,0.0,0.0,0.0,0.0
6711_01,3,0,1,25.0,1,224.69,280.0,714.0,0.0,0.0,0,4,210,1,1,1218.69,0.0,304.6725,714.0
6713_01,2,0,3,24.0,0,700.0,0.0,0.0,0.0,0.0,0,6,1395,1,0,700.0,0.0,175.0,700.0
6718_01,2,0,1,37.0,0,18.0,238.0,0.0,528.0,0.0,0,7,1088,1,0,784.0,0.0,196.0,528.0
6718_02,2,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1088,1,1,0.0,0.0,0.0,0.0
6718_03,2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,1,7,1088,1,0,0.0,0.0,0.0,0.0
6719_01,3,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1396,1,1,0.0,0.0,0.0,0.0
6720_01,1,0,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,1,81,2,1,0.0,0.0,0.0,0.0
6721_01,2,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1095,2,0,0.0,0.0,0.0,0.0
6722_01,1,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1,5,445,2,1,0.0,0.0,0.0,0.0
6722_02,1,0,3,27.0,0,0.0,33.0,9.0,1847.0,2035.0,0,5,445,2,1,1889.0,0.0,472.25,1847.0
6722_03,1,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,1,5,445,2,1,0.0,0.0,0.0,0.0
6724_01,1,1,3,27.0,0,0.0,0.0,0.0,0.0,0.0,1,3,213,1,1,0.0,0.0,0.0,0.0
6724_02,1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1,3,213,1,0,0.0,0.0,0.0,0.0
6725_01,1,0,1,32.0,0,0.0,390.0,60.0,5015.0,211.0,0,3,214,1,0,5465.0,0.0,1366.25,5015.0
6726_01,2,0,1,29.0,0,68.0,74.0,713.0,37.0,15.0,1,7,1089,1,0,892.0,37.0,223.0,713.0
6727_01,2,0,1,29.0,0,0.0,316.0,0.0,311.14,338.0,1,7,1090,1,1,627.14,0.0,156.785,316.0
6729_01,1,0,1,41.0,0,0.0,371.0,0.0,1701.0,21.0,0,1,82,2,0,2072.0,0.0,518.0,1701.0
6729_02,1,1,3,48.0,0,0.0,0.0,0.0,0.0,0.0,1,1,82,2,1,0.0,0.0,0.0,0.0
6729_03,1,0,1,27.0,0,2664.0,15.0,0.0,109.0,2.0,0,1,82,2,1,2788.0,0.0,697.0,2664.0
6730_01,2,0,1,14.0,0,0.0,6.0,791.0,49.0,0.0,1,7,1096,2,1,846.0,0.0,211.5,791.0
6731_01,2,0,1,32.0,0,3135.0,2.0,0.0,0.0,0.0,0,6,1397,1,1,3137.0,0.0,784.25,3135.0
6734_01,1,0,3,47.0,0,0.0,2699.0,0.0,671.0,8.0,1,3,249,2,1,3370.0,0.0,842.5,2699.0
6734_02,1,1,3,14.0,0,0.0,0.0,0.0,0.0,0.0,1,3,249,2,1,0.0,0.0,0.0,0.0
6734_03,1,1,3,37.0,1,0.0,0.0,0.0,0.0,0.0,1,3,249,2,1,0.0,0.0,0.0,0.0
6734_04,1,1,3,33.0,0,0.0,0.0,0.0,0.0,0.0,1,3,249,2,1,0.0,0.0,0.0,0.0
6736_01,3,0,1,33.0,0,1373.0,0.0,23.0,920.0,6.0,1,4,203,2,1,2316.0,0.0,579.0,1373.0
6739_01,2,0,1,44.0,0,0.0,714.0,174.0,0.0,0.0,1,7,1097,2,0,888.0,0.0,222.0,714.0
6741_01,2,0,1,37.0,0,0.0,1190.0,4.0,455.0,71.0,1,7,1098,2,1,1649.0,0.0,412.25,1190.0
6741_02,2,0,2,18.0,0,103.0,0.0,181.0,1611.0,22.0,0,6,1286,2,1,1895.0,0.0,473.75,1611.0
6742_01,2,0,1,33.0,0,1288.0,2.0,0.0,0.0,1.0,1,6,1287,2,0,1290.0,0.0,322.5,1288.0
6744_01,3,0,1,21.0,0,1244.0,0.0,1119.0,0.0,3.0,0,6,1399,1,1,2363.0,0.0,590.75,1244.0
6744_02,3,0,1,38.0,0,1717.0,16.0,39.0,0.0,48.0,0,6,1399,1,0,1772.0,0.0,443.0,1717.0
6744_03,3,0,3,16.0,0,1337.0,0.0,2614.0,0.0,0.0,0,4,212,1,1,3951.0,0.0,987.75,2614.0
6744_04,3,1,1,58.0,0,0.0,458.08,0.0,0.0,0.0,0,5,431,1,1,458.08,0.0,114.52,458.08
6744_05,3,0,1,41.0,0,1203.0,756.0,140.0,0.0,0.0,0,5,431,1,1,2099.0,0.0,524.75,1203.0
6745_01,2,0,2,28.0,0,545.0,0.0,501.0,0.0,0.0,0,6,1400,1,1,1046.0,0.0,261.5,545.0
6746_01,2,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1092,1,1,0.0,0.0,0.0,0.0
6747_01,1,1,1,31.0,0,224.69,0.0,0.0,0.0,0.0,1,3,215,1,1,224.69,0.0,56.1725,224.69
6748_01,3,1,1,27.0,0,0.0,0.0,0.0,311.14,0.0,1,6,1289,2,1,311.14,0.0,77.785,311.14
6748_02,3,0,1,7.0,0,0.0,0.0,0.0,0.0,304.86,1,6,1289,2,0,0.0,0.0,0.0,0.0
6748_03,3,0,1,25.0,0,1610.0,29.0,6.0,0.0,0.0,0,6,1289,2,1,1645.0,0.0,411.25,1610.0
6748_04,3,0,1,34.0,0,470.0,0.0,174.73,45.0,539.0,0,4,205,2,1,689.73,0.0,172.4325,470.0
6749_01,2,0,1,21.0,0,0.0,13.0,813.0,0.0,0.0,1,7,1093,1,0,826.0,0.0,206.5,813.0
6750_01,2,0,1,29.0,0,0.0,95.0,424.0,1.0,364.0,0,7,1094,1,0,520.0,0.0,130.0,424.0
6751_01,3,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1290,2,1,0.0,0.0,0.0,0.0
6751_02,3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,5,446,2,1,0.0,0.0,0.0,0.0
6753_01,1,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,226,1,0,0.0,0.0,0.0,0.0
6753_02,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,2,226,1,1,0.0,0.0,0.0,0.0
6754_01,1,0,1,25.0,1,0.0,4209.0,0.0,2.0,896.0,1,3,250,2,0,4211.0,0.0,1052.75,4209.0
6756_01,2,0,1,23.0,0,0.0,0.0,12.0,726.0,19.0,0,6,1402,1,0,738.0,0.0,184.5,726.0
6756_02,2,0,2,46.0,0,0.0,0.0,743.0,4.0,6.0,1,7,1095,1,0,747.0,0.0,186.75,743.0
6756_03,2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1095,1,0,0.0,0.0,0.0,0.0
6757_01,3,0,1,53.0,0,1964.0,0.0,635.0,0.0,0.0,0,6,1292,2,1,2599.0,0.0,649.75,1964.0
6758_01,2,0,3,25.0,0,76.0,600.0,0.0,0.0,25.0,0,6,1403,1,0,676.0,0.0,169.0,600.0
6760_01,3,0,2,30.0,0,51.0,0.0,1373.0,0.0,5.0,1,6,1404,1,1,1424.0,0.0,356.0,1373.0
6761_01,3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1405,1,1,0.0,0.0,0.0,0.0
6761_02,3,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,5,432,1,0,0.0,0.0,0.0,0.0
6762_01,2,0,3,54.0,0,0.0,704.0,0.0,0.0,0.0,0,6,1293,2,1,704.0,0.0,176.0,704.0
6763_01,2,0,1,20.0,0,0.0,97.0,725.0,26.0,104.0,1,7,1097,1,1,848.0,0.0,212.0,725.0
6764_01,3,0,1,32.0,0,2937.0,60.0,696.0,0.0,0.0,0,6,1294,2,0,3693.0,0.0,923.25,2937.0
6764_02,3,0,1,31.0,0,76.0,0.0,2398.0,102.0,23.0,1,6,1294,2,1,2576.0,0.0,644.0,2398.0
6765_01,3,1,1,55.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1295,2,1,0.0,0.0,0.0,0.0
