PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_side,TotalServices,Sex
7120_01,2,0,1,22.0,0,0.0,0.0,0.0,0.0,1201.0,False,6,1363,2,0.0,1.0
7121_01,1,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,True,2,269,2,0.0,-1.0
7121_02,1,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,True,2,269,2,0.0,-1.0
7126_01,2,0,1,29.0,0,3.0,0.0,664.0,683.0,34.0,False,6,1366,2,1350.0,-1.0
7127_01,1,0,1,28.82,0,0.0,4155.0,0.0,1368.0,42.0,False,2,237,1,5523.0,0.0
7127_02,1,1,1,31.0,0,0.0,0.0,174.73,0.0,0.0,True,2,237,1,174.73,-1.0
7128_01,1,0,3,37.0,0,1.0,4462.0,1.0,9206.0,3.0,False,2,238,1,13670.0,0.0
7128_02,1,0,3,44.0,0,0.0,4322.0,3.0,153.0,52.0,True,2,238,1,4478.0,1.0
7128_03,1,0,3,34.0,0,0.0,2612.0,1.0,131.0,2714.0,False,2,238,1,2744.0,0.0
7132_01,2,0,3,23.0,0,602.0,0.0,0.0,0.0,24.0,False,7,1165,2,602.0,1.0
7133_01,2,0,1,18.0,0,457.0,0.0,11.0,335.0,0.0,False,6,1368,2,803.0,0.0
7134_01,2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1148,1,0.0,0.0
7137_01,2,0,1,23.0,0,224.69,134.0,482.0,311.14,27.0,False,6,1479,1,1151.83,1.0
7140_01,2,0,1,18.0,0,0.0,10.0,0.0,0.0,738.0,False,6,1371,2,10.0,-1.0
7142_01,3,0,1,22.0,0,0.0,0.0,1128.0,0.0,45.0,False,5,474,2,1128.0,0.0
7142_02,3,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,True,5,474,2,0.0,-1.0
7142_03,3,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,False,5,474,2,0.0,-1.0
7143_01,3,0,1,31.0,0,907.0,0.0,437.0,2.0,0.0,False,6,1372,2,1346.0,0.0
7144_01,2,1,1,48.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1150,1,0.0,-1.0
7148_01,1,0,3,51.0,1,0.0,287.0,0.0,1442.0,66.0,True,1,87,2,1729.0,-1.0
7149_01,3,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1482,1,0.0,1.0
7151_01,3,0,1,32.0,0,288.0,0.0,592.0,670.0,40.0,False,5,459,1,1550.0,1.0
7152_01,2,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1167,2,0.0,1.0
7152_02,2,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1167,2,0.0,1.0
7155_01,2,0,2,28.0,0,0.0,0.0,0.0,669.0,16.0,False,6,1375,2,669.0,-1.0
7156_01,3,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,True,5,475,2,0.0,1.0
7156_02,3,0,1,28.82,0,0.0,0.0,0.0,0.0,0.0,True,5,475,2,0.0,1.0
7156_03,3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,True,5,475,2,0.0,-1.0
7156_04,3,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,True,5,475,2,0.0,0.0
7157_01,3,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,-1.0
7157_02,3,0,1,33.0,0,1631.0,0.0,754.0,0.0,0.0,False,4,219,2,2385.0,1.0
7159_01,1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,3,263,2,0.0,-1.0
7160_01,2,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1152,1,0.0,0.0
7161_01,1,0,1,33.0,0,0.0,3624.0,0.0,1537.0,498.0,False,5,476,2,5161.0,-1.0
7162_01,2,0,1,65.0,0,43.0,21.0,22.0,50.0,731.0,False,6,1485,1,136.0,1.0
7165_01,3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1377,2,0.0,1.0
7166_01,3,0,1,19.0,0,862.0,0.0,5.0,2032.0,0.0,False,6,1378,2,2899.0,-1.0
7167_01,1,0,3,33.0,0,0.0,3676.0,0.0,1743.0,1.0,True,2,270,2,5419.0,-1.0
7168_01,2,0,1,28.82,0,0.0,11.0,793.0,0.0,84.0,True,7,1168,2,804.0,0.0
7170_01,2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1154,1,0.0,0.0
7171_01,2,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1155,1,0.0,0.0
7173_01,2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1156,1,0.0,0.0
7175_01,2,0,1,18.0,0,0.0,0.0,773.0,0.0,4.0,False,6,1486,1,773.0,0.0
7176_01,1,1,3,47.0,0,0.0,0.0,0.0,0.0,0.0,True,3,232,1,0.0,1.0
7176_02,1,0,1,26.0,0,0.0,6050.0,0.0,662.0,920.0,False,3,232,1,6712.0,-1.0
7176_03,1,0,1,25.0,0,0.0,3590.0,0.0,27.0,0.0,True,3,232,1,3617.0,-1.0
7177_01,2,0,1,38.0,0,102.0,12.0,14.0,669.0,0.0,False,6,1380,2,797.0,-1.0
7179_01,2,0,1,53.0,0,3.0,2251.0,0.0,95.0,12.0,True,5,460,1,2349.0,1.0
7180_01,2,0,1,38.0,0,0.0,338.0,0.0,453.0,0.0,False,5,478,2,791.0,0.0
7181_01,3,1,1,28.0,0,0.0,0.0,174.73,0.0,0.0,True,6,1488,1,174.73,-1.0
7182_01,2,0,1,46.0,0,438.0,283.0,944.0,0.0,355.0,False,6,427,2,1665.0,0.0
7184_01,2,0,1,18.0,0,3.0,688.0,0.0,0.0,23.0,True,7,1170,2,691.0,0.0
7186_01,1,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,5,461,1,0.0,1.0
7186_02,1,0,1,32.0,0,0.0,1369.0,29.0,662.0,22.0,False,5,461,1,2060.0,1.0
7186_03,1,0,1,44.0,0,0.0,0.0,16.0,72.0,4304.0,False,5,461,1,88.0,-1.0
7187_01,2,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1158,1,0.0,0.0
7188_01,1,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,233,1,0.0,-1.0
7188_02,1,0,1,28.0,0,0.0,2896.0,46.0,5248.0,8169.0,False,3,233,1,8190.0,0.0
7188_03,1,1,1,27.0,1,0.0,0.0,0.0,0.0,0.0,True,3,233,1,0.0,-1.0
7189_01,1,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,234,1,0.0,-1.0
7190_01,2,1,3,14.0,0,0.0,0.0,0.0,311.14,0.0,True,7,1171,2,311.14,0.0
7191_01,2,0,1,14.0,0,0.0,0.0,766.0,0.0,0.0,False,6,1490,1,766.0,0.0
7192_01,2,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1172,2,0.0,0.0
7193_01,2,0,1,35.0,0,150.0,0.0,96.0,638.0,0.0,True,6,1381,2,884.0,0.0
7194_01,2,0,1,36.0,0,0.0,129.0,0.0,177.0,444.0,False,6,1382,2,306.0,0.0
7197_01,3,0,1,51.0,0,106.0,1942.0,115.0,311.14,0.0,False,6,1383,2,2474.14,1.0
7199_01,2,0,1,54.0,0,1.0,0.0,109.0,311.14,1.0,False,7,1174,2,421.14,0.0
7200_01,1,0,1,37.0,0,300.0,3434.0,0.0,1.0,171.0,True,3,264,2,3735.0,0.0
7202_01,2,0,1,37.0,0,541.0,38.0,713.0,316.0,0.0,False,5,462,1,1608.0,1.0
7203_01,2,0,1,24.0,0,1.0,194.0,0.0,0.0,632.0,True,5,463,1,195.0,0.0
7205_01,3,0,1,28.82,0,1030.0,0.0,158.0,0.0,28.0,False,6,1386,2,1188.0,1.0
7206_01,2,0,1,38.0,0,622.0,1319.0,42.0,1.0,444.0,False,6,1387,2,1984.0,1.0
7207_01,2,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1160,1,0.0,0.0
7208_01,2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1161,1,0.0,0.0
7208_02,2,0,1,16.0,0,23.0,479.0,0.0,0.0,373.0,False,6,1492,1,502.0,0.0
7210_01,2,0,1,25.0,0,0.0,0.0,879.0,0.0,0.0,False,6,1493,1,879.0,1.0
7214_01,2,0,3,22.0,0,30.0,0.0,690.0,41.0,0.0,True,6,1389,2,761.0,-1.0
7215_01,3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1494,1,0.0,0.0
7216_01,2,0,2,37.0,0,501.0,0.0,179.0,1.0,0.0,True,5,464,1,681.0,0.0
7217_01,3,0,1,21.0,0,21.0,0.0,874.0,226.0,0.0,True,6,1495,1,1121.0,1.0
7218_01,1,0,1,53.0,0,0.0,0.0,0.0,0.0,0.0,True,2,271,2,0.0,-1.0
7219_01,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,235,1,0.0,-1.0
7219_02,1,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,False,3,235,1,0.0,-1.0
7219_03,1,1,1,64.0,0,0.0,0.0,0.0,0.0,0.0,True,3,235,1,0.0,1.0
7219_04,1,0,1,24.0,0,0.0,2921.0,5.0,795.0,3155.0,False,6,427,2,3721.0,-1.0
7219_05,1,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,True,3,235,1,0.0,-1.0
7219_06,1,0,1,32.0,0,0.0,163.0,0.0,6953.0,50.0,False,3,235,1,7116.0,1.0
7221_01,1,0,3,54.0,1,0.0,316.0,1.0,2038.0,388.0,False,2,239,1,2355.0,-1.0
7224_01,2,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1175,2,0.0,0.0
7225_01,1,0,3,37.0,0,0.0,1379.0,130.0,1488.0,75.0,False,1,77,1,2997.0,1.0
7226_01,3,0,1,20.0,0,3191.0,0.0,211.0,21.0,117.0,False,5,481,2,3423.0,-1.0
7227_01,3,0,1,22.0,0,741.0,0.0,1028.0,0.0,0.0,False,6,1497,1,1769.0,1.0
7229_01,2,0,2,57.0,0,0.0,1.0,0.0,664.0,19.0,False,6,1391,2,665.0,1.0
7230_01,2,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1177,2,0.0,1.0
7232_01,1,0,1,51.0,0,0.0,980.0,273.0,2775.0,419.0,False,2,240,1,4028.0,-1.0
7233_01,3,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,False,5,465,1,0.0,1.0
7234_01,2,0,1,22.0,0,593.0,34.0,0.0,0.0,0.0,False,7,1163,1,627.0,1.0
7235_01,1,0,1,36.0,0,0.0,1606.0,511.0,89.0,2220.0,False,2,241,1,2206.0,-1.0
7236_01,2,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,-1.0
7238_01,3,0,1,60.0,0,180.0,0.0,414.0,1181.0,0.0,False,6,1499,1,1775.0,1.0
7240_01,3,0,1,39.0,0,197.0,0.0,2401.0,0.0,0.0,True,6,1392,2,2598.0,-1.0
7240_02,3,0,1,18.0,0,49.0,0.0,2885.0,1.0,0.0,True,6,1392,2,2935.0,1.0
7242_01,1,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,True,2,273,2,0.0,0.0
7246_01,3,0,1,45.0,0,1781.0,0.0,17.0,0.0,23.0,False,6,1395,2,1798.0,1.0
7247_01,2,0,1,30.0,0,0.0,0.0,0.0,0.0,1150.0,False,6,1396,2,0.0,0.0
7249_01,2,0,1,21.0,0,1046.0,1.0,0.0,1.0,0.0,False,5,482,2,1048.0,-1.0
7249_02,3,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1397,2,0.0,-1.0
7250_01,3,0,3,51.0,0,40.0,716.0,1907.0,0.0,0.0,True,6,1501,1,2663.0,1.0
7252_01,3,0,1,22.0,0,100.0,0.0,1050.0,0.0,23.0,False,5,466,1,1150.0,-1.0
7253_01,1,0,1,26.0,0,0.0,896.0,0.0,690.0,1.0,True,4,225,1,1586.0,1.0
7255_01,2,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1166,1,0.0,1.0
7256_01,2,0,1,21.0,0,42.0,606.0,1.0,38.0,100.0,False,5,484,2,687.0,0.0
7257_01,2,1,3,14.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1167,1,0.0,0.0
7257_02,2,0,1,28.82,0,0.0,1.0,12.0,0.0,779.0,False,5,467,1,13.0,0.0
7258_01,2,0,1,43.0,0,473.0,1390.0,0.0,0.0,0.0,True,6,1502,1,1863.0,-1.0
7259_01,2,0,2,22.0,0,28.0,194.0,2.0,0.0,370.0,True,6,1503,1,224.0,0.0
7260_01,2,0,1,22.0,0,401.0,0.0,196.0,0.0,126.0,False,6,1398,2,597.0,1.0
7261_01,2,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1168,1,0.0,0.0
7267_01,1,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,3,265,2,0.0,1.0
7267_02,1,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,3,265,2,0.0,1.0
7268_01,2,0,1,30.0,0,0.0,0.0,0.0,27.0,764.0,False,5,468,1,27.0,0.0
7270_01,2,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1170,1,0.0,1.0
7271_01,2,0,3,21.0,0,61.0,201.0,222.0,161.0,60.0,False,7,1171,1,645.0,-1.0
7273_01,2,0,3,36.0,0,207.0,0.0,450.0,94.0,0.0,True,7,1183,2,751.0,1.0
7274_01,2,0,1,13.0,0,305.0,582.0,12.0,19.0,0.0,False,6,1506,1,918.0,0.0
7276_01,2,0,3,22.0,0,0.0,642.0,0.0,52.0,0.0,False,6,1507,1,694.0,1.0
7277_01,2,1,1,36.0,0,0.0,0.0,174.73,0.0,0.0,True,7,1184,2,174.73,0.0
7278_01,2,0,1,17.0,0,224.69,188.0,795.0,0.0,0.0,True,5,485,2,1207.69,1.0
7279_01,1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,True,3,236,1,0.0,-1.0
7280_01,3,0,1,34.0,0,5959.0,0.0,3.0,0.0,0.0,False,6,1508,1,5962.0,1.0
7283_01,3,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1509,1,0.0,1.0
7284_01,2,0,1,17.0,0,224.69,647.0,49.0,74.0,0.0,False,7,1174,1,994.69,0.0
7285_01,2,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1185,2,0.0,0.0
7289_01,1,0,3,52.0,0,360.0,1314.0,8.0,641.0,66.0,True,1,78,1,2323.0,-1.0
7290_01,1,1,3,32.0,0,0.0,0.0,0.0,0.0,0.0,True,4,227,1,0.0,-1.0
7290_02,1,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,True,4,227,1,0.0,-1.0
7290_03,1,1,3,28.82,0,0.0,0.0,0.0,0.0,0.0,True,4,227,1,0.0,-1.0
7290_04,1,0,1,36.0,0,83.0,1186.0,0.0,2160.0,736.0,False,4,227,1,3429.0,0.0
7290_05,1,0,1,36.0,0,31.0,3585.0,31.0,1400.0,0.0,False,4,227,1,5047.0,-1.0
7292_01,3,0,3,21.0,0,224.69,0.0,0.0,1.0,378.0,False,4,220,2,225.69,1.0
7296_01,3,0,1,33.0,0,627.0,0.0,171.0,254.0,130.0,False,4,228,1,1052.0,1.0
7297_01,2,0,1,40.0,0,678.0,0.0,229.0,0.0,0.0,False,7,1188,2,907.0,-1.0
7298_01,2,0,1,24.0,0,185.0,0.0,478.0,29.0,0.0,True,6,1510,1,692.0,0.0
7300_01,2,0,1,35.0,0,0.0,0.0,885.0,0.0,0.0,True,7,1189,2,885.0,0.0
7301_01,3,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1511,1,0.0,1.0
7302_01,3,0,1,33.0,0,728.0,0.0,285.0,0.0,0.0,False,5,486,2,1013.0,1.0
7303_01,2,0,1,51.0,0,3.0,33.0,12.0,38.0,896.0,False,5,487,2,86.0,-1.0
7304_01,3,1,1,10.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1512,1,0.0,1.0
7305_01,2,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1190,2,0.0,0.0
7306_01,2,0,3,26.0,0,1.0,0.0,0.0,0.0,718.0,True,5,471,1,1.0,1.0
7307_01,2,0,1,39.0,0,19.0,102.0,0.0,678.0,0.0,False,6,1405,2,799.0,0.0
7309_01,3,0,1,14.0,0,738.0,5.0,297.0,0.0,0.0,False,6,1513,1,1040.0,1.0
7310_01,3,0,1,28.0,0,1059.0,0.0,6.0,117.0,0.0,False,4,229,1,1182.0,1.0
7311_01,2,0,1,18.0,0,0.0,949.0,0.0,0.0,0.0,False,6,1514,1,949.0,0.0
7313_01,3,0,1,41.0,0,2754.0,398.0,21.0,0.0,0.0,False,4,231,1,3173.0,1.0
7314_01,1,0,1,33.0,0,0.0,0.0,0.0,311.14,0.0,True,3,237,1,311.14,1.0
7320_01,2,0,1,26.0,0,814.0,0.0,29.0,16.0,181.0,False,6,1517,1,859.0,0.0
7321_01,3,1,1,31.0,0,0.0,458.08,0.0,0.0,0.0,True,6,1518,1,458.08,-1.0
7322_01,2,0,1,63.0,0,0.0,0.0,424.0,0.0,2027.0,False,6,1408,2,424.0,0.0
7323_01,2,0,1,30.0,0,0.0,0.0,547.0,311.14,423.0,False,6,1409,2,858.14,0.0
7324_01,1,0,1,27.0,0,15.0,2886.0,0.0,249.0,71.0,True,3,238,1,3150.0,0.0
7326_01,2,0,1,47.0,0,2916.0,0.0,14.0,63.0,0.0,False,6,1519,1,2993.0,0.0
7327_01,3,0,1,37.0,0,1413.0,0.0,584.0,3.0,0.0,True,6,1520,1,2000.0,1.0
7328_01,2,0,1,14.0,0,399.0,22.0,458.0,506.0,187.0,False,6,1410,2,1385.0,0.0
7330_01,2,0,1,27.0,0,0.0,63.0,8.0,129.0,2960.0,False,3,268,2,200.0,-1.0
7331_01,3,0,1,61.0,0,1711.0,0.0,0.0,0.0,8.0,False,4,232,1,1711.0,-1.0
7332_01,2,0,1,39.0,0,2.0,0.0,0.0,2.0,787.0,False,5,488,2,4.0,1.0
7334_01,2,0,1,22.0,0,0.0,0.0,787.0,1.0,304.86,False,5,490,2,788.0,1.0
7336_01,2,0,1,30.0,0,2.0,0.0,5.0,1.0,962.0,False,6,1411,2,8.0,0.0
7336_02,2,0,1,26.0,0,0.0,0.0,902.0,0.0,0.0,False,6,1411,2,902.0,0.0
7337_01,1,0,1,25.0,0,0.0,115.0,0.0,1823.0,4041.0,False,1,89,2,1938.0,-1.0
7338_01,3,0,1,42.0,0,1318.0,0.0,1386.0,311.14,304.86,False,4,233,1,3015.14,1.0
7339_01,1,0,1,33.0,0,0.0,2107.0,0.0,15586.0,473.0,False,5,474,1,17693.0,-1.0
7340_01,1,0,1,60.0,0,0.0,307.0,0.0,484.0,1967.0,False,5,475,1,791.0,-1.0
7341_01,2,1,3,16.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1191,2,0.0,0.0
7342_01,2,0,1,50.0,0,0.0,185.0,0.0,1.0,558.0,True,7,1178,1,186.0,1.0
7343_01,2,0,1,22.0,0,0.0,0.0,1.0,95.0,605.0,False,6,1412,2,96.0,1.0
7344_01,2,0,2,15.0,0,0.0,0.0,9.0,0.0,952.0,False,6,1413,2,9.0,0.0
7346_01,3,0,1,27.0,0,0.0,0.0,0.0,0.0,304.86,False,5,476,1,0.0,1.0
7347_01,2,0,3,58.0,0,0.0,435.0,2.0,0.0,239.0,False,7,1179,1,437.0,0.0
7350_01,2,1,1,48.0,0,0.0,458.08,0.0,0.0,0.0,True,7,1192,2,458.08,1.0
7351_01,1,1,3,36.0,0,0.0,0.0,0.0,311.14,0.0,True,4,221,2,311.14,-1.0
7353_01,1,0,1,60.0,0,0.0,3435.0,0.0,5458.0,10.0,False,3,269,2,8893.0,-1.0
7353_02,1,1,1,46.0,0,0.0,0.0,0.0,0.0,0.0,True,3,269,2,0.0,-1.0
7353_03,1,0,1,58.0,0,0.0,1386.0,2.0,128.0,2577.0,True,6,427,2,1516.0,-1.0
7356_01,2,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1181,1,0.0,0.0
7356_02,2,1,1,3.0,0,0.0,0.0,0.0,311.14,0.0,True,7,1181,1,311.14,1.0
7358_01,2,0,3,23.0,0,3.0,0.0,2.0,61.0,634.0,False,6,1522,1,66.0,1.0
7359_01,2,0,2,21.0,0,0.0,434.0,0.0,75.0,135.0,True,5,492,2,509.0,0.0
7360_01,2,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1194,2,0.0,0.0
7361_01,1,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,True,3,239,1,0.0,0.0
7361_02,1,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,True,3,239,1,0.0,-1.0
7365_01,2,0,1,20.0,0,0.0,802.0,0.0,16.0,0.0,False,7,1183,1,818.0,0.0
7366_01,2,0,1,24.0,0,821.0,0.0,0.0,68.0,0.0,False,7,1184,1,889.0,1.0
7367_01,3,0,1,21.0,0,2611.0,0.0,103.0,4.0,0.0,False,4,234,1,2718.0,1.0
7367_02,3,0,1,55.0,0,1236.0,0.0,52.0,0.0,0.0,False,6,1523,1,1288.0,1.0
7370_01,2,0,1,21.0,0,0.0,70.0,2.0,0.0,486.0,False,6,1525,1,72.0,1.0
7371_01,2,1,3,42.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1185,1,0.0,0.0
7372_01,2,0,1,40.0,0,2.0,147.0,0.0,1695.0,1147.0,False,6,1526,1,1844.0,0.0
7374_01,3,1,1,30.0,0,0.0,458.08,0.0,0.0,0.0,True,6,1527,1,458.08,0.0
7376_01,1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,5,477,1,0.0,1.0
7377_01,2,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1186,1,0.0,0.0
7379_01,2,0,1,20.0,0,9.0,0.0,1540.0,0.0,0.0,False,6,1416,2,1549.0,1.0
7385_01,2,0,2,19.0,0,40.0,0.0,77.0,572.0,0.0,False,6,1417,2,689.0,0.0
7387_01,1,0,1,40.0,0,0.0,3508.0,761.0,12.0,32.0,True,3,240,1,4281.0,-1.0
7388_01,2,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,True,7,1198,2,0.0,0.0
7390_01,2,0,1,62.0,0,240.0,0.0,0.0,586.0,10.0,False,7,1190,1,826.0,0.0
7391_01,2,1,1,32.0,0,0.0,0.0,0.0,311.14,0.0,False,7,1191,1,311.14,0.0
7392_01,2,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1192,1,0.0,1.0
7393_01,2,0,1,40.0,0,0.0,0.0,0.0,7.0,782.0,False,5,478,1,7.0,0.0
7394_01,2,0,3,25.0,0,0.0,653.0,21.0,0.0,0.0,False,7,1193,1,674.0,0.0
7395_01,1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,True,2,277,2,0.0,-1.0
7395_02,1,1,1,46.0,0,0.0,0.0,0.0,0.0,0.0,True,2,277,2,0.0,-1.0
7395_03,1,0,1,38.0,0,4.0,5974.0,0.0,3682.0,197.0,False,2,277,2,9660.0,1.0
7395_04,1,0,3,43.0,1,0.0,486.0,0.0,0.0,2470.0,False,2,277,2,486.0,1.0
7396_01,1,0,3,28.0,0,6.0,3392.0,3944.0,987.0,0.0,True,3,271,2,8329.0,0.0
7396_02,1,1,1,31.0,1,0.0,0.0,0.0,0.0,0.0,True,3,271,2,0.0,-1.0
7396_03,1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,True,3,271,2,0.0,-1.0
7398_01,2,0,1,19.0,0,105.0,271.0,1.0,377.0,17.0,True,6,1531,1,754.0,0.0
7399_01,2,0,1,24.0,0,0.0,0.0,217.0,0.0,544.0,False,6,1418,2,217.0,0.0
7401_01,3,0,3,20.0,0,0.0,0.0,174.73,0.0,0.0,False,5,479,1,174.73,0.0
7402_01,1,0,1,16.0,0,0.0,1417.0,3.0,27.0,186.0,True,3,272,2,1447.0,-1.0
7402_02,1,1,3,45.0,0,0.0,0.0,0.0,0.0,0.0,True,3,272,2,0.0,-1.0
7403_01,2,0,1,19.0,0,294.0,79.0,536.0,0.0,0.0,False,7,1194,1,909.0,1.0
7405_01,2,0,1,23.0,0,0.0,1089.0,311.0,0.0,0.0,True,6,1419,2,1400.0,0.0
7406_01,2,0,1,19.0,0,0.0,78.0,801.0,0.0,7.0,False,7,1195,1,879.0,0.0
7408_01,3,0,1,32.0,0,193.0,458.08,1116.0,0.0,0.0,False,6,1420,2,1767.08,1.0
7410_01,2,0,1,41.0,0,85.0,804.0,0.0,0.0,0.0,True,7,1201,2,889.0,1.0
7411_01,2,0,1,30.0,0,1110.0,0.0,439.0,5.0,0.0,False,6,1533,1,1554.0,0.0
7416_01,1,0,3,41.0,0,0.0,10049.0,214.0,5287.0,1845.0,False,2,278,2,15550.0,1.0
7418_01,3,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1534,1,0.0,-1.0
7419_01,2,0,1,39.0,0,1.0,875.0,0.0,6.0,0.0,True,7,1197,1,882.0,1.0
7419_02,2,0,1,47.0,0,0.0,61.0,805.0,0.0,6.0,True,6,1535,1,866.0,-1.0
7422_01,2,0,1,21.0,0,550.0,0.0,61.0,4.0,5.0,False,7,1204,2,615.0,0.0
7425_01,2,1,1,29.0,0,0.0,0.0,0.0,0.0,304.86,True,7,1200,1,0.0,0.0
7425_02,2,0,1,19.0,0,879.0,0.0,0.0,10.0,0.0,False,7,1200,1,889.0,1.0
7427_01,3,0,1,50.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1423,2,0.0,1.0
7428_01,1,0,1,28.0,0,0.0,132.0,4.0,1915.0,0.0,False,1,79,1,2051.0,-1.0
7429_01,3,0,1,38.0,0,1126.0,0.0,23.0,34.0,0.0,False,6,427,2,1183.0,-1.0
7430_01,2,0,2,24.0,0,549.0,3.0,201.0,0.0,0.0,False,7,1205,2,753.0,0.0
7431_01,1,0,3,31.0,0,224.69,2954.0,0.0,170.0,756.0,False,1,90,2,3348.69,-1.0
7432_01,1,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,True,5,481,1,0.0,-1.0
7435_01,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,True,2,244,1,0.0,1.0
7436_01,2,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1202,1,0.0,0.0
7437_01,1,1,3,45.0,0,0.0,0.0,0.0,0.0,0.0,True,2,279,2,0.0,-1.0
7437_02,1,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,True,2,279,2,0.0,1.0
7437_03,1,1,1,60.0,0,0.0,0.0,0.0,0.0,0.0,True,2,279,2,0.0,-1.0
7438_01,2,0,3,42.0,0,0.0,279.0,30.0,409.0,0.0,True,5,483,1,718.0,1.0
7442_01,2,0,1,43.0,0,20.0,0.0,726.0,311.14,0.0,False,5,495,2,1057.14,1.0
7442_02,2,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,False,6,427,2,0.0,0.0
7444_01,2,1,1,17.0,0,0.0,0.0,174.73,0.0,0.0,False,7,1203,1,174.73,1.0
7445_01,2,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,False,7,1208,2,0.0,0.0
7446_01,2,0,1,18.0,0,960.0,672.0,0.0,0.0,168.0,False,7,1204,1,1632.0,0.0
7447_01,3,0,1,24.0,0,224.69,0.0,299.0,814.0,0.0,False,6,1539,1,1337.69,1.0
7448_01,2,0,3,25.0,0,244.0,0.0,40.0,294.0,124.0,False,6,1540,1,578.0,0.0
