HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_deck,Cabin_num,Cabin_side,Transported
3,0,1,23.0,0,649.0,0.0,622.0,0.0,0.0,6,1653,1,1
3,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,6,1653,1,1
2,0,1,18.0,0,1969.0,0.0,310.0,0.0,0.0,6,1654,1,1
3,0,1,21.0,0,838.0,45.0,455.0,0.0,0.0,6,1655,1,0
3,0,1,40.0,0,3809.0,0.0,21.0,0.0,1.0,4,248,1,0
1,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,2,313,2,1
2,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,7,1290,2,0
2,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,7,1294,1,1
1,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,96,2,1
1,1,3,47.0,1,0.0,0.0,0.0,0.0,0.0,1,96,2,1
2,0,2,25.0,0,153.0,0.0,0.0,388.0,0.0,7,1295,1,0
1,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
2,0,1,39.0,0,17.0,334.0,708.0,17.0,366.0,6,1657,1,0
1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,2,262,1,1
2,0,1,0.0,0,0.0,0.0,174.73,0.0,0.0,7,1292,2,1
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,1292,2,1
3,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,6,1659,1,1
3,1,3,50.0,0,0.0,0.0,0.0,0.0,0.0,6,1527,2,1
2,0,3,22.0,0,0.0,15.0,0.0,548.0,124.0,6,1528,2,0
2,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,7,1293,2,1
2,0,1,35.0,0,676.0,0.0,0.0,0.0,40.0,6,1528,2,0
2,0,1,22.0,0,0.0,1145.0,0.0,0.0,371.0,6,1529,2,0
2,0,1,26.0,0,0.0,0.0,1.0,886.0,0.0,7,1296,1,0
2,0,2,24.0,0,0.0,0.0,92.0,1492.0,0.0,5,517,1,1
1,0,1,59.0,0,0.0,2593.0,0.0,98.0,0.0,3,300,2,1
3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,6,1531,2,1
3,0,1,17.0,0,0.0,0.0,0.0,0.0,0.0,5,530,2,0
3,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,6,1531,2,1
2,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,7,1294,2,1
1,0,1,2.0,0,0.0,0.0,0.0,0.0,304.86,2,315,2,1
1,0,1,36.0,0,0.0,244.0,0.0,5432.0,2302.0,2,315,2,0
1,1,3,32.0,0,0.0,0.0,0.0,0.0,0.0,2,315,2,1
2,0,1,15.0,0,0.0,10.0,0.0,595.0,381.0,5,531,2,0
2,0,1,54.0,0,0.0,0.0,5.0,1268.0,26.0,6,1532,2,0
3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,6,1660,1,1
2,0,1,22.0,0,668.0,79.0,0.0,0.0,1.0,6,1661,1,0
2,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,7,1298,1,0
1,0,1,14.0,0,0.0,4545.0,271.0,199.0,1377.0,4,249,1,1
1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,4,249,1,1
2,0,1,73.0,0,16.0,0.0,722.0,2.0,89.0,6,1533,2,0
1,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,2,263,1,1
3,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,6,1534,2,1
2,0,1,12.0,0,0.0,0.0,0.0,0.0,0.0,7,1297,2,0
2,0,3,27.0,0,31.0,225.0,331.0,0.0,14.0,6,1535,2,0
2,0,1,31.0,0,779.0,0.0,3.0,57.0,0.0,7,1298,2,0
2,1,2,26.0,0,224.69,0.0,0.0,0.0,0.0,7,1299,2,0
1,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,4,250,1,1
1,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,85,1,1
1,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,85,1,1
3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,5,532,2,0
3,0,1,52.0,0,1222.0,2.0,74.0,0.0,0.0,5,532,2,0
3,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,6,1536,2,1
2,0,1,51.0,0,172.0,350.0,0.0,16.0,1005.0,6,1537,2,0
2,0,1,35.0,0,0.0,0.0,62.0,0.0,891.0,6,1537,2,0
2,0,1,14.0,0,0.0,476.0,249.0,177.0,0.0,6,1538,2,0
1,1,3,28.82,0,0.0,0.0,0.0,0.0,0.0,3,301,2,1
1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,3,301,2,1
2,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,7,1299,1,0
1,0,3,45.0,0,5.0,17901.0,0.0,79.0,281.0,1,97,2,1
1,0,1,29.0,0,0.0,1408.0,0.0,408.0,1.0,1,97,2,1
1,0,1,39.0,1,1.0,392.0,64.0,148.0,1367.0,1,97,2,1
1,1,3,37.0,0,0.0,0.0,0.0,0.0,0.0,1,97,2,1
2,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,7,1300,1,1
2,0,1,22.0,0,6.0,21.0,0.0,782.0,0.0,7,1301,1,0
2,0,2,30.0,0,0.0,34.0,143.0,275.0,0.0,7,1300,2,0
2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
2,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,7,1300,2,1
2,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,7,1302,2,0
2,0,2,18.0,0,0.0,0.0,0.0,1.0,335.0,7,1302,2,0
3,0,1,29.0,0,1544.0,1.0,206.0,0.0,0.0,6,1663,1,0
3,0,3,52.0,0,224.69,0.0,262.0,1425.0,571.0,6,1540,2,0
2,0,1,27.0,0,0.0,0.0,846.0,59.0,0.0,5,533,2,0
1,0,1,54.0,0,0.0,793.0,0.0,87.0,1567.0,3,262,1,0
1,0,1,28.0,0,40.0,9012.0,0.0,111.0,551.0,3,262,1,1
1,1,1,65.0,0,0.0,0.0,0.0,0.0,0.0,2,267,1,1
1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,2,267,1,1
2,0,1,29.0,0,12.0,2.0,0.0,432.0,1548.0,6,1664,1,0
2,0,1,20.0,0,0.0,38.0,0.0,0.0,1779.0,7,1302,1,0
3,0,1,39.0,0,1369.0,259.0,960.0,1.0,29.0,6,1541,2,0
3,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,6,1541,2,1
2,0,1,20.0,0,224.69,25.0,0.0,11.0,0.0,6,1543,2,0
3,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
3,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,5,534,2,1
3,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,5,534,2,0
3,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,6,1544,2,1
2,0,3,32.0,0,1.0,0.0,174.73,9.0,663.0,6,1666,1,0
2,0,1,20.0,0,0.0,52.0,0.0,110.0,614.0,6,1545,2,0
1,1,3,60.0,0,0.0,0.0,0.0,0.0,0.0,4,234,2,1
2,0,1,53.0,0,0.0,0.0,716.0,0.0,0.0,6,1546,2,1
1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,4,236,2,1
1,0,3,35.0,0,0.0,5500.0,0.0,180.0,3173.0,4,236,2,0
2,0,3,19.0,0,355.0,0.0,0.0,0.0,284.0,6,1547,2,0
1,0,3,43.0,0,1.0,2060.0,174.73,1.0,2764.0,3,263,1,0
1,0,3,29.0,0,2686.0,0.0,0.0,2854.0,2553.0,3,263,1,0
2,0,1,20.0,0,721.0,122.0,0.0,0.0,0.0,7,1304,1,0
2,0,1,19.0,0,0.0,0.0,134.0,1931.0,304.86,6,1667,1,0
2,0,2,21.0,0,505.0,0.0,0.0,0.0,110.0,6,1548,2,1
1,0,3,39.0,0,2.0,15450.0,336.0,1.0,904.0,4,251,1,1
2,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,7,1305,1,0
2,0,3,20.0,0,1842.0,0.0,0.0,0.0,0.0,6,1668,1,1
2,0,1,18.0,0,595.0,134.0,7.0,0.0,0.0,6,1669,1,0
1,0,1,31.0,0,224.69,745.0,0.0,6688.0,2161.0,3,264,1,0
2,0,2,35.0,0,635.0,3.0,0.0,311.14,25.0,6,1549,2,0
2,1,2,44.0,0,0.0,0.0,174.73,0.0,0.0,7,1306,1,1
1,0,1,62.0,0,33.0,3518.0,0.0,394.0,0.0,2,268,1,1
3,0,1,23.0,0,1.0,0.0,11.0,0.0,2336.0,5,521,1,0
3,0,1,23.0,1,3.0,0.0,0.0,1677.0,304.86,6,1670,1,0
2,0,1,19.0,0,0.0,0.0,1761.0,0.0,36.0,6,1671,1,1
2,0,1,29.0,0,18.0,7.0,0.0,0.0,779.0,6,1672,1,0
1,0,1,31.0,0,0.0,4655.0,135.0,2075.0,402.0,4,238,2,1
1,1,3,33.0,1,0.0,458.08,0.0,0.0,0.0,4,238,2,1
1,0,1,41.0,0,0.0,3216.0,0.0,433.0,517.0,4,238,2,0
1,0,1,60.0,0,19.0,7316.0,0.0,0.0,1781.0,3,265,1,1
1,1,1,41.0,0,0.0,0.0,174.73,0.0,0.0,2,317,2,1
1,0,1,69.0,1,0.0,269.0,0.0,190.0,9033.0,2,269,1,0
1,0,3,44.0,0,9.0,2311.0,0.0,633.0,1.0,2,269,1,1
1,1,3,18.0,0,0.0,458.08,0.0,0.0,0.0,2,269,1,1
1,0,3,26.0,0,0.0,11598.0,0.0,3.0,386.0,2,269,1,1
2,0,1,30.0,0,4.0,0.0,442.0,2441.0,0.0,6,1674,1,0
3,0,1,34.0,0,81.0,0.0,492.0,122.0,0.0,6,1675,1,0
2,0,2,18.0,0,0.0,0.0,15.0,570.0,84.0,6,1677,1,0
2,1,3,49.0,0,0.0,0.0,0.0,0.0,0.0,7,1306,2,1
2,0,2,71.0,0,48.0,43.0,0.0,78.0,534.0,6,1678,1,0
2,0,2,19.0,0,150.0,605.0,0.0,0.0,1.0,6,1552,2,0
2,0,2,23.0,0,90.0,4.0,0.0,7.0,588.0,6,1553,2,0
1,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,2,318,2,1
1,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,2,318,2,1
3,0,3,28.0,0,49.0,0.0,0.0,2.0,1136.0,4,252,1,0
1,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,2,319,2,1
1,0,1,24.0,0,0.0,809.0,0.0,4928.0,143.0,2,319,2,0
1,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,2,319,2,1
2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,7,1310,1,0
2,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,6,1555,2,0
2,0,3,20.0,0,6.0,1119.0,0.0,24.0,13.0,6,1555,2,1
2,0,3,20.0,0,97.0,279.0,0.0,301.0,39.0,6,1555,2,0
1,0,3,36.0,0,0.0,4260.0,0.0,0.0,1678.0,4,253,1,1
2,1,1,25.0,0,0.0,0.0,174.73,0.0,0.0,7,1311,1,1
1,0,3,58.0,0,0.0,226.0,0.0,5481.0,304.86,3,302,2,0
1,0,1,37.0,0,79.0,218.0,0.0,442.0,659.0,3,302,2,1
1,0,1,26.0,0,0.0,13.0,0.0,3803.0,3557.0,3,302,2,0
2,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,7,1312,1,0
2,0,1,44.0,0,0.0,903.0,0.0,0.0,0.0,6,1681,1,0
3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,6,1682,1,1
2,1,3,13.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
2,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,7,1313,1,1
2,0,1,24.0,0,381.0,925.0,342.0,0.0,642.0,6,1683,1,0
2,0,3,27.0,0,3.0,13.0,0.0,0.0,788.0,6,1683,1,0
2,0,1,39.0,0,44.0,1620.0,0.0,6.0,0.0,5,522,1,0
2,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,7,1308,2,0
2,0,3,4.0,0,0.0,0.0,0.0,0.0,0.0,7,1308,2,0
2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,1308,2,0
3,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,6,1557,2,1
3,0,1,27.0,0,831.0,0.0,0.0,867.0,20.0,4,254,1,0
1,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,3,267,1,1
1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,3,268,1,1
1,0,1,60.0,0,0.0,5998.0,0.0,4794.0,8.0,3,268,1,0
2,0,1,18.0,0,0.0,297.0,0.0,588.0,23.0,7,1314,1,0
2,1,3,20.0,0,0.0,0.0,0.0,0.0,0.0,7,1315,1,0
2,0,1,25.0,0,11.0,780.0,0.0,0.0,0.0,5,523,1,1
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,7,1309,2,1
2,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,7,1310,2,1
2,0,1,18.0,0,0.0,17.0,5.0,0.0,712.0,6,1558,2,1
1,1,3,45.0,0,0.0,0.0,0.0,0.0,0.0,2,270,1,1
1,0,1,13.0,0,0.0,3680.0,0.0,1529.0,3854.0,2,270,1,0
1,0,1,28.0,0,0.0,3317.0,77.0,0.0,130.0,2,270,1,1
1,0,1,5.0,0,0.0,0.0,0.0,0.0,0.0,2,270,1,1
2,0,1,20.0,0,0.0,142.0,0.0,3528.0,92.0,7,1317,1,0
2,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
2,0,1,42.0,0,18.0,5.0,470.0,356.0,57.0,7,1317,1,0
2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,7,1317,1,1
2,0,1,18.0,0,0.0,508.0,0.0,44.0,257.0,7,1318,1,0
2,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,7,1319,1,0
3,1,3,3.0,0,0.0,0.0,174.73,0.0,0.0,5,539,2,1
3,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,5,539,2,1
3,0,1,19.0,0,691.0,0.0,10.0,561.0,25.0,5,539,2,0
2,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,7,1312,2,0
2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,7,1320,1,0
2,0,2,53.0,0,90.0,29.0,102.0,244.0,56.0,7,1321,1,0
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,1313,2,1
2,0,3,39.0,0,1663.0,0.0,262.0,229.0,0.0,6,1560,2,0
2,0,1,45.0,0,0.0,0.0,2778.0,1910.0,0.0,7,1313,2,0
2,1,1,10.0,0,0.0,0.0,0.0,0.0,0.0,7,1313,2,1
2,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,7,1313,2,1
2,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,7,1313,2,1
3,0,1,40.0,0,953.0,0.0,356.0,0.0,0.0,6,1686,1,0
2,0,1,26.0,0,0.0,0.0,0.0,622.0,8.0,6,1687,1,0
2,0,1,18.0,0,1157.0,28.0,50.0,0.0,0.0,6,1688,1,0
1,0,1,47.0,0,0.0,314.0,0.0,889.0,1090.0,5,524,1,0
2,0,1,31.0,0,0.0,918.0,0.0,0.0,900.0,7,1314,2,0
3,0,1,28.82,0,279.0,11.0,40.0,718.0,0.0,5,525,1,0
2,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,7,1315,2,1
2,0,3,32.0,0,7.0,723.0,174.73,6.0,13.0,6,1561,2,0
2,0,1,32.0,0,293.0,889.0,1.0,1.0,200.0,6,1561,2,0
2,0,1,21.0,0,644.0,0.0,0.0,0.0,2.0,6,1561,2,0
2,0,1,28.82,0,4.0,0.0,9.0,20.0,831.0,6,1561,2,0
2,0,1,22.0,0,753.0,0.0,0.0,0.0,0.0,7,1316,2,0
2,0,1,18.0,0,0.0,858.0,2.0,311.14,0.0,7,1316,2,1
2,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,7,1316,2,1
2,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,7,1316,2,1
2,0,1,46.0,0,0.0,0.0,594.0,154.0,0.0,6,1690,1,0
1,0,1,44.0,0,0.0,3771.0,0.0,521.0,4.0,3,304,2,1
1,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,3,305,2,1
1,0,3,28.0,0,5.0,8252.0,0.0,181.0,3027.0,1,98,2,0
2,0,1,31.0,0,116.0,458.08,298.0,2.0,227.0,7,1317,2,0
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,1318,2,1
2,0,2,18.0,0,0.0,220.0,4.0,0.0,532.0,6,1564,2,0
2,0,3,4.0,0,0.0,0.0,0.0,0.0,0.0,7,1319,2,1
2,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,7,1319,2,1
2,0,1,0.0,0,0.0,0.0,0.0,0.0,304.86,7,1319,2,0
2,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,7,1319,2,0
1,0,1,35.0,0,0.0,747.0,0.0,0.0,2478.0,3,271,1,0
1,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,2,320,2,1
2,0,2,18.0,0,0.0,0.0,19.0,751.0,4.0,7,1320,2,0
2,0,1,18.0,0,539.0,2.0,3.0,900.0,0.0,6,1566,2,0
2,0,1,18.0,0,0.0,0.0,662.0,30.0,0.0,6,1567,2,1
2,0,3,49.0,0,598.0,0.0,0.0,118.0,0.0,6,1693,1,0
2,0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,7,1329,1,0
2,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,7,1330,1,1
1,0,1,4.0,0,0.0,458.08,0.0,311.14,0.0,3,306,2,1
1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3,306,2,1
2,1,1,28.82,0,0.0,0.0,0.0,0.0,304.86,3,306,2,1
1,0,1,39.0,0,19.0,3603.0,0.0,421.0,517.0,3,306,2,1
1,0,3,36.0,0,0.0,8151.0,5.0,0.0,8182.0,3,306,2,0
1,1,1,53.0,0,0.0,0.0,0.0,0.0,0.0,3,306,2,1
1,0,3,23.0,0,0.0,395.0,0.0,6.0,304.86,3,307,2,0
1,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,3,307,2,1
1,0,1,25.0,0,0.0,1003.0,1629.0,73.0,748.0,5,541,2,0
1,0,1,30.0,0,209.0,157.0,2566.0,171.0,472.0,5,541,2,0
2,0,1,20.0,0,625.0,0.0,2.0,0.0,0.0,7,1331,1,0
3,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,6,1695,1,1
2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,7,1322,2,1
2,0,1,57.0,0,6.0,510.0,372.0,0.0,0.0,7,1332,1,1
3,0,1,47.0,0,1282.0,0.0,5.0,495.0,0.0,4,241,2,0
2,1,3,26.0,0,224.69,0.0,0.0,0.0,0.0,7,1323,2,1
2,0,2,29.0,0,487.0,0.0,60.0,12.0,0.0,6,1569,2,0
2,0,1,32.0,0,0.0,2.0,1.0,0.0,881.0,7,1333,1,0
1,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,4,242,2,1
2,0,1,18.0,0,22.0,0.0,681.0,0.0,1.0,7,1334,1,1
2,0,1,49.0,0,0.0,4.0,50.0,0.0,746.0,6,1570,2,0
1,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,2,272,1,1
2,0,1,18.0,0,3.0,0.0,3.0,1773.0,0.0,7,1335,1,0
1,0,1,29.0,0,0.0,5157.0,1.0,136.0,32.0,1,99,2,1
3,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,6,1696,1,1
3,0,1,43.0,0,1054.0,109.0,576.0,645.0,0.0,4,257,1,0
3,0,1,18.0,0,32.0,1255.0,1.0,0.0,0.0,6,1697,1,1
2,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,7,1325,2,0
3,0,1,15.0,0,85.0,0.0,1130.0,0.0,248.0,6,427,2,0
3,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,6,1572,2,1
3,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,6,1572,2,1
3,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,6,1572,2,1
2,0,1,27.0,0,14.0,1186.0,460.0,12.0,9.0,5,527,1,1
2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,7,1336,1,1
2,0,1,33.0,0,201.0,819.0,0.0,0.0,0.0,7,1327,2,1
2,0,1,65.0,0,0.0,0.0,113.0,208.0,587.0,7,1327,2,0
2,0,1,19.0,0,5.0,666.0,0.0,123.0,440.0,6,1574,2,0
2,0,1,30.0,0,0.0,0.0,779.0,0.0,18.0,6,1575,2,0
2,0,1,37.0,0,72.0,0.0,18.0,0.0,809.0,6,1575,2,0
2,0,1,15.0,0,0.0,21.0,22.0,1149.0,249.0,6,1576,2,0
2,0,1,19.0,0,511.0,0.0,0.0,267.0,0.0,6,1577,2,0
2,0,1,20.0,0,749.0,16.0,0.0,0.0,29.0,6,1578,2,0
2,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,7,1328,2,0
2,0,3,21.0,0,499.0,0.0,193.0,1.0,1.0,6,1579,2,0
2,0,1,20.0,0,2.0,2.0,876.0,8.0,0.0,7,1330,2,1
2,0,1,18.0,0,0.0,44.0,0.0,795.0,69.0,7,1331,2,0
2,0,1,27.0,0,1007.0,0.0,0.0,9.0,0.0,7,1337,1,0
1,0,1,23.0,0,0.0,2984.0,23.0,686.0,173.0,4,258,1,1
2,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,7,1339,1,0
2,0,2,72.0,0,309.0,0.0,0.0,0.0,463.0,7,1339,1,0
2,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,7,1332,2,1
2,0,3,29.0,0,52.0,458.08,612.0,465.0,79.0,6,1699,1,0
2,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,7,1341,1,0
2,1,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,1341,1,0
3,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,6,1700,1,1
2,0,1,28.0,0,0.0,1.0,12.0,875.0,0.0,7,1333,2,0
3,0,1,41.0,0,396.0,0.0,653.0,0.0,0.0,5,529,1,0
2,0,1,28.82,0,0.0,0.0,486.0,324.0,0.0,7,1342,1,0
2,0,3,19.0,0,84.0,4.0,4.0,629.0,0.0,6,1582,2,0
2,0,3,8.0,0,0.0,0.0,0.0,0.0,0.0,7,1334,2,1
2,1,3,4.0,0,0.0,0.0,0.0,0.0,0.0,7,1334,2,1
2,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,7,1343,1,0
3,0,1,21.0,0,32.0,0.0,1008.0,0.0,0.0,6,1584,2,1
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,1344,1,0
2,1,1,10.0,0,0.0,0.0,0.0,0.0,0.0,7,1345,1,1
3,0,1,29.0,0,304.0,0.0,48.0,946.0,0.0,5,530,1,0
3,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,6,1701,1,1
1,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,2,321,2,1
1,0,1,19.0,0,0.0,3.0,0.0,918.0,2346.0,2,321,2,0
3,0,1,38.0,0,86.0,1144.0,783.0,0.0,0.0,6,1702,1,1
2,0,1,19.0,0,29.0,2633.0,0.0,0.0,124.0,6,1586,2,1
3,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,6,1587,2,1
3,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,6,1587,2,1
3,1,1,29.0,0,0.0,458.08,0.0,311.14,0.0,6,1587,2,1
2,0,1,46.0,0,0.0,0.0,0.0,369.0,515.0,7,1346,1,0
3,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,6,1588,2,1
1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,3,273,1,1
1,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,3,273,1,1
2,1,3,32.0,0,0.0,0.0,0.0,0.0,0.0,7,1348,1,1
2,0,1,31.0,0,0.0,4334.0,55.0,56.0,304.86,7,1349,1,1
2,0,1,34.0,0,0.0,0.0,880.0,22.0,0.0,6,1703,1,1
2,0,1,45.0,0,0.0,1.0,233.0,453.0,17.0,6,1704,1,0
2,0,1,61.0,0,67.0,0.0,654.0,0.0,86.0,7,1336,2,0
3,0,1,21.0,0,1242.0,0.0,654.0,0.0,0.0,5,542,2,0
3,0,1,28.82,0,1852.0,0.0,870.0,0.0,7.0,4,259,1,0
3,0,1,15.0,0,1150.0,0.0,175.0,1.0,11.0,6,1705,1,0
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,1350,1,0
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,1339,2,1
1,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,3,310,2,1
3,1,1,62.0,0,0.0,0.0,0.0,0.0,0.0,5,543,2,1
3,0,1,40.0,0,1309.0,0.0,0.0,0.0,0.0,6,1591,2,0
2,0,1,21.0,0,5.0,0.0,0.0,22.0,639.0,6,1592,2,0
3,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,6,1593,2,1
1,0,1,27.0,0,0.0,458.08,0.0,1866.0,676.0,3,274,1,1
1,0,1,28.0,0,1722.0,5063.0,0.0,87.0,920.0,3,275,1,0
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,1340,2,1
2,0,1,17.0,0,4.0,0.0,867.0,0.0,0.0,6,1594,2,0
3,0,3,23.0,0,218.0,0.0,2267.0,497.0,0.0,6,1595,2,0
2,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,7,1351,1,1
2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,7,1351,1,1
2,0,1,41.0,0,836.0,0.0,0.0,311.14,49.0,7,1351,1,0
1,0,3,27.0,1,0.0,1337.0,1929.0,0.0,0.0,1,100,2,1
1,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,100,2,1
1,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,5,545,2,1
2,0,1,30.0,0,467.0,0.0,0.0,0.0,287.0,7,1341,2,0
1,0,1,30.0,0,0.0,640.0,0.0,31.0,6201.0,4,245,2,0
2,0,3,29.0,1,0.0,2949.0,0.0,2.0,654.0,4,245,2,1
2,0,1,21.0,0,380.0,177.0,161.0,0.0,85.0,6,1598,2,0
2,0,3,21.0,0,532.0,4.0,37.0,1.0,0.0,6,1709,1,0
2,0,3,18.0,0,2.0,83.0,576.0,37.0,0.0,6,1710,1,0
3,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,6,1711,1,1
3,0,1,65.0,0,1399.0,0.0,0.0,0.0,0.0,6,1711,1,0
3,0,3,25.0,0,149.0,0.0,194.0,731.0,0.0,6,1711,1,0
3,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,6,1711,1,1
2,0,1,24.0,0,0.0,0.0,729.0,311.14,75.0,6,1712,1,0
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,7,1352,1,1
2,0,1,23.0,0,0.0,0.0,0.0,0.0,693.0,6,1713,1,0
1,0,2,45.0,1,224.69,49.0,0.0,4864.0,3902.0,6,427,2,0
2,1,3,52.0,0,0.0,0.0,0.0,0.0,0.0,3,312,2,1
2,0,2,55.0,0,0.0,465.0,277.0,48.0,0.0,5,546,2,1
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,7,1353,1,0
